date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,yr_built,yr_renovated,street,city,statezip,country
2014-06-10 00:00:00,895000.0,5.0,2.5,2550,1.0,0,0,4,1953,1983,11034 NE 26th Pl,Bellevue,WA 98004,USA
2014-06-10 00:00:00,149500.0,3.0,1.0,1010,1.0,0,0,4,1959,0,27019 15th Ave S,Des Moines,WA 98198,USA
2014-06-10 00:00:00,310000.0,3.0,2.5,1780,1.0,0,0,3,1990,2009,8833 14th Ave SW,Seattle,WA 98106,USA
2014-06-10 00:00:00,555000.0,3.0,2.0,2180,1.5,0,2,4,1930,0,3763 SW Hinds St,Seattle,WA 98126,USA
2014-06-10 00:00:00,750000.0,5.0,3.25,2750,2.0,0,1,3,1937,1997,10237 NE 64th St,Kirkland,WA 98033,USA
2014-06-10 00:00:00,745000.0,4.0,3.25,3490,2.0,0,0,3,2006,0,27520 SE 28th Ct,Sammamish,WA 98075,USA
2014-06-10 00:00:00,695000.0,3.0,2.5,2550,2.0,0,0,3,2001,0,4792-4798 281st Ave NE,Redmond,WA 98053,USA
2014-06-10 00:00:00,433000.0,3.0,1.75,1870,1.0,0,0,3,1959,1989,6811 51st Ave S,Seattle,WA 98118,USA
2014-06-10 00:00:00,307000.0,4.0,1.0,1150,1.5,0,0,3,1947,2012,15562 9th Ave NE,Shoreline,WA 98155,USA
2014-06-10 00:00:00,655275.0,3.0,1.75,2050,1.0,0,0,3,1962,2003,4040 134th Ave SE,Bellevue,WA 98006,USA
2014-06-10 00:00:00,392000.0,4.0,2.75,1940,2.0,0,0,3,1990,2009,25804-25810 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA
2014-06-10 00:00:00,1180000.0,5.0,3.75,3630,1.5,0,0,3,2004,2003,810 5th St,Kirkland,WA 98033,USA
2014-06-10 00:00:00,359950.0,3.0,1.75,1890,2.0,0,0,4,1952,0,1633 N 192nd St,Shoreline,WA 98133,USA
2014-06-10 00:00:00,360000.0,4.0,2.0,1630,1.0,0,0,5,1968,0,17602 197th Pl NE,Woodinville,WA 98077,USA
2014-06-10 00:00:00,566000.0,4.0,1.75,2440,1.0,0,0,3,1954,2005,7328 12th Ave NW,Seattle,WA 98117,USA
2014-06-10 00:00:00,700000.0,5.0,2.75,3100,2.0,0,2,4,1950,1982,4251 NE 125th St,Seattle,WA 98125,USA
2014-06-10 00:00:00,415000.0,3.0,2.5,2090,2.0,0,0,3,2000,0,3307 NE 7th St,Renton,WA 98056,USA
2014-06-10 00:00:00,199500.0,3.0,1.0,920,1.0,0,0,4,1962,0,34021 40th Ave S,Auburn,WA 98001,USA
2014-06-10 00:00:00,749000.0,3.0,1.0,1580,1.5,0,0,3,1926,2003,7526 Jones Ave NW,Seattle,WA 98117,USA
2014-06-10 00:00:00,680000.0,3.0,1.75,1760,1.0,0,0,4,1960,2001,7510 45th Ave SW,Seattle,WA 98136,USA
2014-06-10 00:00:00,400000.0,4.0,2.5,2530,1.0,0,0,3,1978,0,9808 NE 204th Pl,Bothell,WA 98011,USA
2014-06-10 00:00:00,608000.0,4.0,2.75,2490,1.0,0,0,4,1983,0,10500-10598 NE 168th St,Bothell,WA 98011,USA
2014-06-10 00:00:00,589900.0,4.0,4.5,3870,2.0,0,0,3,2001,0,24718 SE Mirrormont Dr,Issaquah,WA 98027,USA
2014-06-10 00:00:00,480000.0,5.0,2.5,2732,1.0,0,2,4,1975,0,1006 S 286th Pl,Federal Way,WA 98003,USA
2014-06-10 00:00:00,1059500.0,5.0,3.25,3230,2.0,0,0,3,2014,0,6729 Earl Ave NW,Seattle,WA 98117,USA
2014-06-10 00:00:00,915000.0,6.0,3.75,2930,2.0,0,3,3,2013,1923,6478 167th Ln SE,Bellevue,WA 98006,USA
2014-06-10 00:00:00,695000.0,4.0,3.5,3510,2.0,0,0,3,2001,0,34809 SE Garden Ct,Snoqualmie,WA 98065,USA
2014-06-10 00:00:00,899900.0,4.0,2.5,2580,2.0,0,0,3,2013,1923,1235 Market St,Kirkland,WA 98033,USA
2014-06-10 00:00:00,499950.0,2.0,2.25,1060,2.0,0,0,3,2005,0,2008 Yale Ave E,Seattle,WA 98102,USA
2014-06-10 00:00:00,533112.0,4.0,2.75,2790,2.0,0,0,3,2013,1923,1030 SE 10th St,North Bend,WA 98045,USA
2014-06-10 00:00:00,303210.0,4.0,2.5,2009,2.0,0,0,3,2014,0,2411 57th St SE,Auburn,WA 98092,USA
2014-06-10 00:00:00,525000.0,5.0,2.75,2880,2.0,0,0,3,2006,0,407 Kitsap Ave NE,Renton,WA 98059,USA
2014-06-10 00:00:00,399950.0,2.0,1.0,710,2.0,0,0,4,1943,0,2358 Fairview Ave E,Seattle,WA 98102,USA
2014-06-11 00:00:00,850830.0,3.0,2.5,2070,1.5,0,0,5,1910,0,2505 Boyer Ave E,Seattle,WA 98102,USA
2014-06-11 00:00:00,371500.0,3.0,2.0,1370,1.0,0,0,5,1964,0,2320 N 161st St,Shoreline,WA 98133,USA
2014-06-11 00:00:00,522000.0,3.0,1.75,1730,1.0,0,0,4,1980,0,8605 169th Ct NE,Redmond,WA 98052,USA
2014-06-11 00:00:00,588000.0,4.0,2.0,1680,1.0,0,0,3,1950,2005,7734 39th Ave NE,Seattle,WA 98115,USA
2014-06-11 00:00:00,276900.0,2.0,1.0,1350,1.0,0,2,4,1952,0,428 Orchard Ave NE,North Bend,WA 98045,USA
2014-06-11 00:00:00,248000.0,5.0,1.5,1510,1.0,0,0,4,1959,0,2052 S 132nd St,SeaTac,WA 98168,USA
2014-06-11 00:00:00,280000.0,3.0,2.5,1860,2.0,0,0,3,1989,0,1206 SW 349th St,Federal Way,WA 98023,USA
2014-06-11 00:00:00,495000.0,6.0,5.0,3440,2.0,0,0,3,2007,0,321 Hardie Ave NW,Renton,WA 98057,USA
2014-06-11 00:00:00,665000.0,6.0,3.0,4250,2.5,0,0,4,1902,0,3907 S Edmunds St,Seattle,WA 98118,USA
2014-06-11 00:00:00,290300.0,2.0,1.0,860,1.0,0,0,4,1931,0,915 N 1st St,Renton,WA 98057,USA
2014-06-11 00:00:00,527000.0,2.0,1.75,1640,1.0,0,0,3,1921,2000,4746 Thackeray Pl NE,Seattle,WA 98105,USA
2014-06-11 00:00:00,487028.0,2.0,1.5,1295,2.0,0,0,3,2007,0,2514 E Denny Way,Seattle,WA 98122,USA
2014-06-11 00:00:00,325000.0,3.0,1.75,1790,1.0,0,0,3,1978,0,43404 SE 76th St,Snoqualmie,WA 98065,USA
2014-06-11 00:00:00,799000.0,3.0,1.5,2210,1.5,0,0,5,1916,0,1422 33rd Ave S,Seattle,WA 98144,USA
2014-06-11 00:00:00,7062500.0,5.0,4.5,10040,2.0,1,2,3,1940,2001,4442 95th Ave NE,Bellevue,WA 98004,USA
2014-06-11 00:00:00,354000.0,3.0,1.0,940,1.0,0,0,3,1965,1993,15550 NE 60th St,Redmond,WA 98052,USA
2014-06-11 00:00:00,262500.0,3.0,1.5,1160,1.0,0,0,3,1962,2003,7327 33rd Ave S,Seattle,WA 98118,USA
2014-06-11 00:00:00,560200.0,3.0,2.5,1990,2.0,0,0,3,2004,2003,24134 SE 20th St,Sammamish,WA 98075,USA
2014-06-11 00:00:00,220000.0,3.0,1.0,1050,1.0,0,0,3,1942,1999,10102 33rd Ave SW,Seattle,WA 98146,USA
2014-06-11 00:00:00,650000.0,2.0,1.0,1030,1.0,0,0,5,1928,1970,1923 46th Ave SW,Seattle,WA 98116,USA
2014-06-11 00:00:00,435000.0,3.0,2.5,1420,3.0,0,0,3,2004,2003,136 N 101st St,Seattle,WA 98133,USA
2014-06-11 00:00:00,800000.0,4.0,3.75,2690,2.0,0,3,4,1909,1989,2537 11th Ave W,Seattle,WA 98119,USA
2014-06-11 00:00:00,1010000.0,4.0,2.5,3760,2.0,0,0,3,1987,2000,15736 NE 134th St,Redmond,WA 98052,USA
2014-06-11 00:00:00,200000.0,2.0,1.0,700,1.0,0,0,5,1953,0,751 Redmond Ave NE,Renton,WA 98056,USA
2014-06-11 00:00:00,295000.0,5.0,3.5,2100,2.0,0,0,3,1999,0,10026 61st Ave S,Seattle,WA 98178,USA
2014-06-11 00:00:00,580379.0,4.0,2.75,2240,1.5,0,0,4,1976,1992,21404 SE 19th St,Sammamish,WA 98075,USA
2014-06-11 00:00:00,875000.0,4.0,2.5,3470,2.0,0,0,3,1995,0,22618 NE 143rd Ct,Woodinville,WA 98077,USA
2014-06-11 00:00:00,515000.0,3.0,2.5,3370,2.0,0,0,3,1951,1994,15043 Densmore Ave N,Shoreline,WA 98133,USA
2014-06-11 00:00:00,599000.0,4.0,2.5,2790,2.0,0,0,3,1989,0,18905 240th Ave NE,Woodinville,WA 98077,USA
2014-06-11 00:00:00,285000.0,3.0,2.5,1870,2.0,0,0,3,2005,0,13303 SE 227th St,Kent,WA 98042,USA
2014-06-11 00:00:00,290000.0,3.0,1.75,1520,1.0,0,0,4,1968,0,28515 SE 228th St,Maple Valley,WA 98038,USA
2014-06-11 00:00:00,355000.0,1.0,1.75,750,1.0,0,0,4,1946,1989,14128 W Lake Kathleen Dr SE,Renton,WA 98059,USA
2014-06-11 00:00:00,381000.0,3.0,1.5,1460,1.0,0,0,3,1954,2005,16044 33rd Ave NE,Lake Forest Park,WA 98155,USA
2014-06-11 00:00:00,571000.0,3.0,2.5,2600,2.0,0,0,3,1988,2000,15201 93rd Pl NE,Bothell,WA 98011,USA
2014-06-11 00:00:00,852600.0,4.0,2.5,3320,2.0,0,0,5,1977,0,5334-5394 134th Ave SE,Bellevue,WA 98006,USA
2014-06-11 00:00:00,1085000.0,5.0,2.5,2340,2.0,0,0,4,1922,0,3107 37th Pl S,Seattle,WA 98144,USA
2014-06-11 00:00:00,371000.0,3.0,1.0,890,1.0,0,0,3,1951,1994,3843 NE 113th St,Seattle,WA 98125,USA
2014-06-11 00:00:00,514000.0,3.0,1.75,1720,1.0,0,1,3,1986,0,4052 SW Myrtle St,Seattle,WA 98136,USA
2014-06-11 00:00:00,386000.0,3.0,1.5,1270,2.0,0,0,3,2004,2003,3613 Gilman Ave W,Seattle,WA 98199,USA
2014-06-11 00:00:00,464000.0,4.0,2.5,2180,2.0,0,0,4,1989,0,5055 NE 23rd St,Renton,WA 98059,USA
2014-06-11 00:00:00,335000.0,4.0,2.25,2030,1.0,0,0,3,1963,2008,20532 SE 159th St,Renton,WA 98059,USA
2014-06-11 00:00:00,740000.0,4.0,2.75,2490,2.0,0,2,3,1979,2014,12537 41st Ave NE,Seattle,WA 98125,USA
2014-06-11 00:00:00,465000.0,4.0,1.75,1470,1.0,0,0,3,1955,2005,10424 12th Ave NE,Seattle,WA 98125,USA
2014-06-11 00:00:00,700000.0,3.0,2.75,2500,1.0,0,0,5,1948,1985,10050 11th Ave NW,Seattle,WA 98177,USA
2014-06-11 00:00:00,785000.0,3.0,3.5,4500,2.0,0,0,3,2004,2003,13528 SE 333rd Pl,Auburn,WA 98092,USA
2014-06-11 00:00:00,350000.0,3.0,3.25,1460,2.0,0,0,3,2006,0,6003 Lanham Pl SW,Seattle,WA 98126,USA
2014-06-11 00:00:00,148000.0,1.0,1.0,620,1.0,0,0,3,1939,1969,9854 25th Ave SW,Seattle,WA 98106,USA
2014-06-11 00:00:00,530000.0,3.0,1.75,1550,1.0,0,0,3,1927,2011,209 NW 73rd St,Seattle,WA 98117,USA
2014-06-11 00:00:00,349000.0,3.0,2.5,1430,3.0,0,0,3,2002,0,720 N 95th St,Seattle,WA 98103,USA
2014-06-11 00:00:00,240000.0,3.0,1.5,1360,1.5,0,0,5,1984,0,43712 SE 150th St,North Bend,WA 98045,USA
2014-06-11 00:00:00,330000.0,3.0,2.5,2210,2.0,0,0,3,1989,0,32739 47th Ave SW,Federal Way,WA 98023,USA
2014-06-11 00:00:00,735000.0,4.0,1.75,2460,1.5,0,0,5,1909,1988,6815 26th Ave NE,Seattle,WA 98115,USA
2014-06-11 00:00:00,545000.0,3.0,2.5,2180,1.0,0,0,4,1979,0,1801 193rd Ave SE,Sammamish,WA 98075,USA
2014-06-11 00:00:00,214950.0,3.0,1.75,1570,1.0,0,0,4,1977,0,26712 186th Ave SE,Covington,WA 98042,USA
2014-06-11 00:00:00,657500.0,4.0,2.75,4140,2.0,0,0,3,2002,0,32927 143rd Ct SE,Auburn,WA 98092,USA
2014-06-11 00:00:00,476000.0,3.0,1.0,1140,1.5,0,0,4,1908,0,4415 29th Ave W,Seattle,WA 98199,USA
2014-06-11 00:00:00,2888000.0,5.0,6.25,8670,2.0,0,4,3,1965,2003,1291 NW Elford Dr,Seattle,WA 98177,USA
2014-06-11 00:00:00,110000.0,2.0,1.0,800,1.0,0,0,3,1927,2011,12231 14th Ave S,Seattle,WA 98168,USA
2014-06-11 00:00:00,292000.0,4.0,2.75,2414,2.0,0,0,3,2006,0,315 F St SE,Auburn,WA 98002,USA
2014-06-11 00:00:00,317000.0,3.0,1.0,1160,1.0,0,0,3,1952,2008,13319 1st Ave NE,Seattle,WA 98125,USA
2014-06-11 00:00:00,455000.0,4.0,2.5,3170,2.0,0,2,3,2001,0,1118 U St NW,Auburn,WA 98001,USA
2014-06-11 00:00:00,1365000.0,5.0,3.5,4210,2.0,0,3,3,1995,0,5564 169th Pl SE,Bellevue,WA 98006,USA
2014-06-11 00:00:00,460000.0,3.0,2.0,2060,1.0,0,0,3,1929,0,3720 35th Ave SW,Seattle,WA 98126,USA
2014-06-11 00:00:00,405000.0,3.0,2.0,1640,1.0,0,0,3,1948,1994,12711 37th Ave NE,Seattle,WA 98125,USA
2014-06-11 00:00:00,333000.0,2.0,1.0,720,1.0,0,0,3,1942,1999,9716 4th Ave NW,Seattle,WA 98117,USA
2014-06-11 00:00:00,427000.0,4.0,1.0,1860,1.5,0,0,1,1901,0,2411-2499 E Roy St,Seattle,WA 98112,USA
2014-06-11 00:00:00,742000.0,4.0,2.5,2810,2.0,0,0,3,1997,0,1755 268th Pl SE,Sammamish,WA 98075,USA
2014-06-11 00:00:00,465000.0,4.0,2.5,2090,1.0,0,0,5,1965,0,16135 Densmore Ave N,Shoreline,WA 98133,USA
2014-06-11 00:00:00,809950.0,4.0,2.5,3280,2.0,0,0,3,2001,0,19199 NE 43rd Ct,Sammamish,WA 98074,USA
2014-06-11 00:00:00,619400.0,4.0,2.0,2090,1.5,0,0,5,1927,0,8044 14th Avenue Northeast,Seattle,WA 98115,USA
2014-06-11 00:00:00,762400.0,3.0,1.75,2430,1.0,0,1,3,1949,1970,4854 E Mercer Way,Mercer Island,WA 98040,USA
2014-06-11 00:00:00,535000.0,5.0,2.25,2520,2.0,0,0,4,1978,2000,20645 SE 123rd St,Issaquah,WA 98027,USA
2014-06-11 00:00:00,881000.0,5.0,3.0,2510,1.5,0,3,5,1925,0,540 33rd Ave S,Seattle,WA 98144,USA
2014-06-11 00:00:00,813000.0,4.0,2.75,3370,1.0,0,3,4,1948,0,1501 33rd Ave S,Seattle,WA 98144,USA
2014-06-11 00:00:00,234000.0,3.0,2.0,1640,1.5,0,0,5,1910,0,28 M St NE,Auburn,WA 98002,USA
2014-06-11 00:00:00,308900.0,3.0,2.5,2250,2.0,0,0,3,1994,0,5006 Highland Dr SE,Auburn,WA 98092,USA
2014-06-11 00:00:00,450000.0,4.0,2.5,2300,1.0,0,0,4,1955,2009,13406 423rd Ave SE,North Bend,WA 98045,USA
2014-06-11 00:00:00,547500.0,3.0,3.5,1650,3.0,0,0,3,2010,0,769 N 74th St,Seattle,WA 98103,USA
2014-06-11 00:00:00,399950.0,2.0,1.0,710,2.0,0,0,4,1943,0,2358 Fairview Ave E,Seattle,WA 98102,USA
2014-06-11 00:00:00,516000.0,4.0,3.5,2550,2.0,0,0,3,2007,0,8816 Venn Ave SE,Snoqualmie,WA 98065,USA
2014-06-11 00:00:00,250000.0,2.0,1.5,982,2.0,0,0,3,2006,0,10217 Aurora Ave N,Seattle,WA 98133,USA
2014-06-11 00:00:00,475000.0,3.0,2.25,1630,2.0,0,0,3,2005,0,2009 25th Ave NE,Issaquah,WA 98029,USA
2014-06-11 00:00:00,415000.0,4.0,2.5,2550,2.0,0,0,3,2009,0,564 Field Pl NE,Renton,WA 98059,USA
2014-06-11 00:00:00,545000.0,2.0,1.25,1240,2.0,0,0,3,2014,0,8050 14th Ave NW,Seattle,WA 98117,USA
2014-06-11 00:00:00,329950.0,3.0,2.5,2456,2.0,0,0,3,2012,1912,33800-33998 12th Pl SW,Federal Way,WA 98023,USA
2014-06-12 00:00:00,1325000.0,5.0,2.25,3200,1.0,0,0,3,1965,1993,2154-2398 94th Ave NE,Clyde Hill,WA 98004,USA
2014-06-12 00:00:00,784000.0,3.0,3.5,3950,1.5,0,0,3,1989,0,19851 NE Redmond Rd,Redmond,WA 98053,USA
2014-06-12 00:00:00,610750.0,4.0,2.25,2180,2.0,0,0,3,1984,0,21132 NE 42nd St,Sammamish,WA 98074,USA
2014-06-12 00:00:00,578000.0,4.0,2.5,3140,1.0,0,2,5,1966,0,540 Raymond Pl NW,Renton,WA 98057,USA
2014-06-12 00:00:00,1485000.0,4.0,3.75,4030,2.0,0,0,3,2006,0,619 9th Ave,Kirkland,WA 98033,USA
2014-06-12 00:00:00,501000.0,3.0,1.75,1970,1.0,0,3,5,1976,0,8600-8604 NW 5th St,Renton,WA 98057,USA
2014-06-12 00:00:00,465250.0,5.0,2.0,1940,1.5,0,0,3,1957,2000,20028 18th Ave NW,Shoreline,WA 98177,USA
2014-06-12 00:00:00,2250000.0,5.0,4.25,4860,1.5,0,1,5,1905,0,173 37th Ave E,Seattle,WA 98112,USA
2014-06-12 00:00:00,1095000.0,0.0,0.0,3064,3.5,0,2,3,1990,2009,814 E Howe St,Seattle,WA 98102,USA
2014-06-12 00:00:00,315000.0,2.0,1.0,970,1.0,0,0,4,1908,0,4726 S Orcas St,Seattle,WA 98118,USA
2014-06-12 00:00:00,900000.0,4.0,2.25,2460,1.0,0,0,4,1957,2001,539 145th Ave SE,Bellevue,WA 98007,USA
2014-06-12 00:00:00,789500.0,4.0,2.5,3010,2.0,0,0,3,2005,0,6466 195th Pl NE,Redmond,WA 98052,USA
2014-06-12 00:00:00,678500.0,3.0,2.0,2460,1.0,0,2,4,1952,0,9108 40th Ave SW,Seattle,WA 98136,USA
2014-06-12 00:00:00,342500.0,3.0,2.0,2080,1.0,0,0,3,2002,0,3322 261st Pl SE,Enumclaw,WA 98022,USA
2014-06-12 00:00:00,860000.0,4.0,3.25,3960,2.0,0,0,3,2005,0,19454 SE 27th Pl,Sammamish,WA 98075,USA
2014-06-12 00:00:00,306000.0,4.0,2.5,2490,2.0,0,0,3,2001,0,29742 129th Pl SE,Auburn,WA 98092,USA
2014-06-12 00:00:00,580000.0,5.0,2.0,2060,2.0,0,0,3,1903,2005,2107 NE 55th St,Seattle,WA 98105,USA
2014-06-12 00:00:00,405000.0,3.0,1.0,1330,1.0,0,0,3,1984,0,3009 229th Pl NE,Sammamish,WA 98074,USA
2014-06-12 00:00:00,510000.0,3.0,1.75,1600,1.0,0,0,4,1967,0,13304 69th Ave NE,Kirkland,WA 98034,USA
2014-06-12 00:00:00,173000.0,2.0,1.0,820,1.0,0,0,4,1965,0,10635 SE 196th St,Renton,WA 98055,USA
2014-06-12 00:00:00,210000.0,4.0,1.75,1200,1.0,0,0,3,1968,1997,32113 112th Pl SE,Auburn,WA 98092,USA
2014-06-12 00:00:00,445000.0,3.0,1.0,1050,1.0,0,0,4,1947,1988,8244 40th Ave NE,Seattle,WA 98115,USA
2014-06-12 00:00:00,585000.0,3.0,2.5,1910,2.5,0,0,3,2007,0,2637 22nd Ave W,Seattle,WA 98199,USA
2014-06-12 00:00:00,381000.0,3.0,1.75,1800,1.0,0,0,5,1950,0,1115 NE 168th St,Shoreline,WA 98155,USA
2014-06-12 00:00:00,890000.0,3.0,2.25,2060,1.0,0,0,4,1966,0,4810 109th Ave NE,Kirkland,WA 98033,USA
2014-06-12 00:00:00,235000.0,3.0,1.75,1840,1.0,0,0,4,1985,0,12034 SE 252 Pl,Kent,WA 98030,USA
2014-06-12 00:00:00,480000.0,3.0,2.5,1250,3.0,0,2,3,2005,0,513 N 46th St,Seattle,WA 98103,USA
2014-06-12 00:00:00,575000.0,2.0,1.0,1510,1.5,0,0,3,1935,1974,2002 28th Ave W,Seattle,WA 98199,USA
2014-06-12 00:00:00,350000.0,4.0,2.25,2300,1.5,0,0,4,1904,0,1517 17th Ave S,Seattle,WA 98144,USA
2014-06-12 00:00:00,259000.0,4.0,1.5,1490,2.0,0,0,3,1966,1963,25923 13th Ave S,Des Moines,WA 98198,USA
2014-06-12 00:00:00,599000.0,5.0,2.75,2820,1.0,0,0,3,1967,2011,306 NW 82nd St,Seattle,WA 98117,USA
2014-06-12 00:00:00,210000.0,4.0,1.5,1130,1.0,0,0,4,1970,0,33818 35th Ave SW,Federal Way,WA 98023,USA
2014-06-12 00:00:00,1184000.0,4.0,2.5,3200,1.5,0,1,5,1948,1985,7344 50th Ave NE,Seattle,WA 98115,USA
2014-06-12 00:00:00,545000.0,3.0,1.0,1510,1.5,0,0,3,1909,2004,5726 28th Ave NE,Seattle,WA 98105,USA
2014-06-12 00:00:00,299995.0,3.0,2.5,1970,2.0,0,0,3,1988,2000,4809 Mill Pond Loop,Auburn,WA 98092,USA
2014-06-12 00:00:00,440000.0,3.0,1.0,1210,1.5,0,0,4,1910,0,7006 46th Ave SW,Seattle,WA 98136,USA
2014-06-12 00:00:00,699000.0,4.0,2.5,3280,2.0,0,0,3,1996,0,7435 245th Way NE,Redmond,WA 98053,USA
2014-06-12 00:00:00,795000.0,3.0,2.0,2420,1.0,0,1,5,1979,0,7215 NE 119th Pl,Kirkland,WA 98034,USA
2014-06-12 00:00:00,445000.0,5.0,1.75,2460,1.5,0,0,5,1911,1984,6444 Carleton Ave S,Seattle,WA 98108,USA
2014-06-12 00:00:00,397990.0,3.0,1.0,1180,1.0,0,0,4,1948,0,11739 4th Ave NW,Seattle,WA 98177,USA
2014-06-12 00:00:00,706000.0,3.0,2.75,1900,1.0,0,0,5,1942,0,4324 NE 56th St,Seattle,WA 98105,USA
2014-06-12 00:00:00,363000.0,3.0,3.25,1651,2.0,0,0,3,2008,0,10734 Whitman Ave N,Seattle,WA 98133,USA
2014-06-12 00:00:00,850000.0,4.0,2.25,2130,2.0,0,0,4,1972,0,7490 85th Ave SE,Mercer Island,WA 98040,USA
2014-06-12 00:00:00,620000.0,2.0,1.0,1430,1.5,0,0,3,1929,0,2215 E Miller St,Seattle,WA 98112,USA
2014-06-12 00:00:00,1228000.0,4.0,2.5,5730,2.0,0,4,3,1991,0,20709 SE 4th St,Sammamish,WA 98074,USA
2014-06-12 00:00:00,333000.0,4.0,2.5,1910,1.0,0,0,4,1963,0,5811 NE 6th St,Renton,WA 98059,USA
2014-06-12 00:00:00,743000.0,3.0,1.75,2110,1.0,0,0,4,1961,2001,9201-9231 SE 70th Pl,Mercer Island,WA 98040,USA
2014-06-12 00:00:00,448000.0,2.0,1.5,1630,1.0,0,0,4,1940,2001,3441 NW 59th St,Seattle,WA 98107,USA
2014-06-12 00:00:00,485000.0,4.0,2.5,2470,2.0,0,0,3,1989,0,17435 SE 329th St,Auburn,WA 98092,USA
2014-06-12 00:00:00,489950.0,4.0,2.25,2640,1.0,0,0,4,1986,0,16915 SE 325th Pl,Auburn,WA 98092,USA
2014-06-12 00:00:00,498500.0,5.0,2.75,2990,2.0,0,0,3,1996,0,4304 NE 7th St,Renton,WA 98059,USA
2014-06-12 00:00:00,531000.0,3.0,2.5,2120,2.0,0,0,3,1988,2000,15102 91st Pl NE,Bothell,WA 98011,USA
2014-06-12 00:00:00,670000.0,3.0,2.5,2050,1.0,0,3,3,1956,2001,5625 SW Orleans St,Seattle,WA 98116,USA
2014-06-12 00:00:00,310000.0,5.0,3.0,1880,1.0,0,0,3,1997,0,6343 23rd Ave SW,Seattle,WA 98106,USA
2014-06-12 00:00:00,835000.0,3.0,3.0,2790,2.0,1,4,4,1977,0,27231 8th Ave S,Des Moines,WA 98198,USA
2014-06-12 00:00:00,1688000.0,4.0,2.5,3000,2.0,0,0,3,1937,1994,3907 48th Ave NE,Seattle,WA 98105,USA
2014-06-12 00:00:00,495000.0,4.0,2.5,2140,2.0,0,0,3,2003,0,633 N 138th St,Seattle,WA 98133,USA
2014-06-12 00:00:00,495000.0,3.0,2.0,1769,1.0,0,0,4,1955,2009,531 SW 181st St,Normandy Park,WA 98166,USA
2014-06-12 00:00:00,440000.0,3.0,1.0,1710,1.5,0,0,4,1926,1993,12220 Phinney Ave N,Seattle,WA 98133,USA
2014-06-12 00:00:00,280000.0,1.0,0.75,420,1.0,0,0,3,1922,2008,5550 17th Ave S,Seattle,WA 98108,USA
2014-06-12 00:00:00,1070000.0,4.0,2.5,3270,2.0,0,0,3,1989,0,6040 164th Ave SE,Bellevue,WA 98006,USA
2014-06-12 00:00:00,1034500.0,4.0,2.5,2370,2.0,0,0,3,2003,0,11034 NE 26th Pl,Bellevue,WA 98004,USA
2014-06-12 00:00:00,248000.0,4.0,2.5,1770,2.0,0,0,3,2003,0,21620 SE 283rd St,Maple Valley,WA 98038,USA
2014-06-12 00:00:00,294000.0,4.0,2.5,2210,1.0,0,0,3,1990,2009,512 47th St SE,Auburn,WA 98092,USA
2014-06-12 00:00:00,561000.0,3.0,2.25,1710,2.0,0,0,3,2004,2003,2037 Larchmount Dr NE,Issaquah,WA 98029,USA
2014-06-12 00:00:00,656500.0,4.0,2.0,2710,1.0,0,0,4,1919,1985,6326 21st Ave NE,Seattle,WA 98115,USA
2014-06-12 00:00:00,660000.0,3.0,3.0,2340,2.0,0,0,5,1925,0,743 N 80th St,Seattle,WA 98103,USA
2014-06-12 00:00:00,370000.0,2.0,1.0,1220,1.0,0,0,4,1947,1988,13314 NE 104th St,Kirkland,WA 98033,USA
2014-06-12 00:00:00,349950.0,3.0,1.0,1060,1.0,0,0,3,1966,1963,17129 NE 95th St,Redmond,WA 98052,USA
2014-06-12 00:00:00,223000.0,2.0,1.0,910,1.0,0,0,3,1957,2000,11644 SE 163rd St,Renton,WA 98058,USA
2014-06-12 00:00:00,560000.0,4.0,1.75,1880,1.5,0,0,4,1944,0,325 NW 48th St,Seattle,WA 98107,USA
2014-06-12 00:00:00,594000.0,4.0,1.75,1870,2.0,0,0,4,1937,0,7542 42nd Ave NE,Seattle,WA 98115,USA
2014-06-12 00:00:00,600000.0,3.0,2.25,1480,2.0,0,0,4,1914,1945,816 Martin Luther King Jr Way,Seattle,WA 98122,USA
2014-06-12 00:00:00,315000.0,3.0,2.5,1880,2.0,0,0,3,1993,0,11718 SE 203rd St,Kent,WA 98031,USA
2014-06-12 00:00:00,430000.0,4.0,1.75,1890,1.0,0,0,4,1947,1988,13524 22nd Ave NE,Seattle,WA 98125,USA
2014-06-12 00:00:00,440000.0,3.0,2.75,1560,1.0,0,0,5,1972,0,15118 119th Ave NE,Kirkland,WA 98034,USA
2014-06-12 00:00:00,312500.0,2.0,1.5,1070,2.0,0,0,3,1999,0,9404 Linden Ave N,Seattle,WA 98103,USA
2014-06-12 00:00:00,1240000.0,5.0,4.0,4410,2.0,0,0,3,2006,0,16416 NE 40th St,Redmond,WA 98052,USA
2014-06-12 00:00:00,300000.0,3.0,3.25,1470,2.0,0,0,3,2008,0,5338 15th Ave S,Seattle,WA 98108,USA
2014-06-12 00:00:00,680000.0,3.0,2.5,2570,2.5,0,0,3,2007,0,1474-1476 29th Pl NE,Issaquah,WA 98029,USA
2014-06-12 00:00:00,336750.0,2.0,2.25,1170,2.0,0,0,3,2009,0,2277 NW Hidden Ln,Issaquah,WA 98027,USA
