date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,condition,yr_built,street,city,statezip,country
2014-05-12 00:00:00,750000.0,4.0,2.5,2980,2.0,0,3,2000,16512 SE 64th Pl,Bellevue,WA 98006,USA
2014-06-10 00:00:00,225000.0,3.0,1.75,1760,1.0,0,3,1979,18035 SE 262nd Pl,Covington,WA 98042,USA
2014-06-10 00:00:00,499950.0,2.0,2.25,1060,2.0,0,3,2005,2008 Yale Ave E,Seattle,WA 98102,USA
2014-05-27 00:00:00,857000.0,4.0,3.0,3720,2.0,0,3,1991,10161 134th Pl NE,Kirkland,WA 98033,USA
2014-05-14 00:00:00,715000.0,4.0,2.25,2060,1.0,0,5,1941,3305 39th Ave W,Seattle,WA 98199,USA
2014-06-17 00:00:00,506000.0,3.0,1.75,2180,1.0,0,3,1961,17922 3rd Ave NW,Shoreline,WA 98177,USA
2014-06-30 00:00:00,419000.0,2.0,1.75,1510,1.0,0,3,2006,13471 Adair Creek Way NE,Redmond,WA 98053,USA
2014-07-08 00:00:00,1131000.0,3.0,2.25,2790,1.0,0,3,2006,18125 Brittany Dr SW,Normandy Park,WA 98166,USA
2014-05-19 00:00:00,256500.0,2.0,1.0,1120,1.0,0,4,1980,7615 SW 257th St,Vashon,WA 98070,USA
2014-07-09 00:00:00,412000.0,4.0,3.5,3360,2.0,0,3,1990,32648-33020 10th Ave SW,Federal Way,WA 98023,USA
2014-05-20 00:00:00,1300000.0,4.0,3.5,4380,1.0,0,3,2001,5830 246th Pl NE,Redmond,WA 98053,USA
2014-06-27 00:00:00,0.0,2.0,1.0,810,1.0,0,4,1959,30401-30499 8th Ave SW,Federal Way,WA 98023,USA
2014-05-15 00:00:00,819995.0,5.0,2.75,3030,2.0,0,3,2013,8024 117th Pl SE,Newcastle,WA 98056,USA
2014-07-07 00:00:00,296475.0,3.0,2.5,1520,2.0,0,3,2004,24312 226th Ave SE,Maple Valley,WA 98038,USA
2014-07-03 00:00:00,405500.0,2.0,2.75,1350,2.0,0,3,2006,9126 45th Ave SW,Seattle,WA 98136,USA
2014-07-09 00:00:00,550000.0,3.0,2.0,1970,2.0,0,5,1929,3608 34th Ave SW,Seattle,WA 98126,USA
2014-06-16 00:00:00,680000.0,4.0,2.75,2500,2.0,0,3,2010,11000 243rd Ave NE,Redmond,WA 98053,USA
2014-06-25 00:00:00,320000.0,4.0,2.5,2000,2.0,0,3,1997,23625 SE 267th Ct,Maple Valley,WA 98038,USA
2014-06-27 00:00:00,469900.0,4.0,2.5,2990,2.0,0,4,1991,18626 136th Pl SE,Renton,WA 98058,USA
2014-06-17 00:00:00,2027000.0,4.0,3.75,4100,1.5,0,5,1934,4520 E Mercer Way,Mercer Island,WA 98040,USA
2014-05-13 00:00:00,285000.0,3.0,1.0,1090,1.0,0,4,1973,16014 16th Ave SW,Burien,WA 98166,USA
2014-05-23 00:00:00,433000.0,4.0,1.75,1830,1.0,0,4,1966,16130 SE Newport Way,Bellevue,WA 98006,USA
2014-07-02 00:00:00,475000.0,4.0,2.5,1850,2.0,0,5,1981,13617 135th Ave NE,Kirkland,WA 98034,USA
2014-05-27 00:00:00,400000.0,2.0,1.0,1470,1.0,0,2,1940,3825 NE 87th St,Seattle,WA 98115,USA
2014-06-12 00:00:00,510000.0,3.0,1.75,1600,1.0,0,4,1967,13304 69th Ave NE,Kirkland,WA 98034,USA
2014-06-20 00:00:00,1234582.0,5.0,3.25,3240,1.5,0,4,1939,6851 51st Ave NE,Seattle,WA 98115,USA
2014-05-28 00:00:00,465000.0,6.0,3.25,4250,1.0,0,3,1967,29211 7th Pl S,Federal Way,WA 98003,USA
2014-06-23 00:00:00,235000.0,6.0,3.0,2180,2.0,0,3,1980,33015 22nd Pl S,Federal Way,WA 98003,USA
2014-05-12 00:00:00,465000.0,3.0,1.5,2020,1.0,0,4,1956,11618 NE 65th St,Kirkland,WA 98033,USA
2014-05-23 00:00:00,258000.0,3.0,1.75,1620,1.0,0,3,1988,21659 SE 266th St,Maple Valley,WA 98038,USA
2014-06-17 00:00:00,479500.0,3.0,2.75,2300,2.0,0,3,2008,34623 SE Leitz St,Snoqualmie,WA 98065,USA
2014-06-16 00:00:00,852880.0,4.0,3.25,3450,2.0,0,3,2014,120 214th Pl SE,Sammamish,WA 98074,USA
2014-05-27 00:00:00,328211.904762,4.0,2.5,1720,1.0,0,3,1961,1915 Ginko St SE,Auburn,WA 98092,USA
2014-05-29 00:00:00,690000.0,4.0,2.5,2920,2.0,0,4,1990,25919 SE 37th Way,Issaquah,WA 98029,USA
2014-07-03 00:00:00,554729.0,4.0,2.5,2020,2.0,0,5,1943,4109 W Bertona St,Seattle,WA 98199,USA
2014-05-16 00:00:00,282613.0,2.0,1.0,830,1.0,0,4,1954,16221 Bagley Pl N,Shoreline,WA 98133,USA
2014-06-18 00:00:00,515500.0,4.0,2.5,2920,2.0,0,3,2003,14821 272nd Pl NE,Duvall,WA 98019,USA
2014-07-01 00:00:00,402500.0,2.0,1.0,800,1.0,0,5,1946,4235 4th Ave NW,Seattle,WA 98107,USA
2014-06-24 00:00:00,139000.0,2.0,1.0,690,1.0,0,4,1942,755 Dayton Ave NE,Renton,WA 98056,USA
2014-06-18 00:00:00,465000.0,3.0,1.75,1510,1.0,0,3,1925,3040 SW Avalon Way,Seattle,WA 98126,USA
2014-05-16 00:00:00,135333.333333,4.0,1.0,1530,1.5,0,3,1948,5602 S Avon St,Seattle,WA 98178,USA
2014-05-19 00:00:00,429000.0,3.0,2.5,1920,2.0,0,3,1995,714 NE 10th St,North Bend,WA 98045,USA
2014-07-01 00:00:00,673476.818182,4.0,2.5,1820,2.0,0,3,1987,22101 SE 28th St,Sammamish,WA 98075,USA
2014-06-30 00:00:00,385000.0,3.0,1.75,1300,1.0,0,3,1968,13420 121st Ave NE,Kirkland,WA 98034,USA
2014-06-26 00:00:00,760000.0,3.0,2.5,1980,1.0,0,5,1959,4201-4213 Island Crest Way,Mercer Island,WA 98040,USA
2014-06-24 00:00:00,875000.0,4.0,2.5,3220,2.0,0,3,1996,14305 214th Way NE,Woodinville,WA 98077,USA
2014-05-06 00:00:00,280000.0,3.0,2.25,1970,1.0,0,4,1967,18738-18798 49th Pl NE,Lake Forest Park,WA 98155,USA
2014-05-28 00:00:00,335000.0,4.0,2.0,1480,1.0,0,5,1910,5840 16th Ave S,Seattle,WA 98108,USA
2014-06-05 00:00:00,372500.0,3.0,1.5,1180,1.0,0,3,1981,2522 230th Ave NE,Sammamish,WA 98074,USA
2014-06-16 00:00:00,375000.0,4.0,2.5,2040,1.5,0,4,1973,20404 289th Ave SE,Maple Valley,WA 98038,USA
2014-06-23 00:00:00,291500.0,3.0,1.0,880,1.5,0,5,1946,16529 10th Ave NE,Shoreline,WA 98155,USA
2014-05-15 00:00:00,255000.0,4.0,2.5,2070,2.0,0,3,1989,1422 S 282nd Pl,Federal Way,WA 98003,USA
2014-06-02 00:00:00,300000.0,4.0,2.5,2070,2.0,0,3,2003,11366 SE 298th Pl,Auburn,WA 98092,USA
2014-05-29 00:00:00,395000.0,2.0,1.0,1320,1.5,0,4,1909,2000 30th Ave S,Seattle,WA 98144,USA
2014-06-18 00:00:00,650000.0,5.0,1.75,1260,1.5,0,3,1926,830 W Armour St,Seattle,WA 98119,USA
2014-05-23 00:00:00,550000.0,3.0,2.0,1830,1.0,0,5,1959,11815 SE 56th St,Bellevue,WA 98006,USA
2014-06-20 00:00:00,950000.0,4.0,2.5,3360,2.0,0,3,1988,4926 119th Pl NE,Kirkland,WA 98033,USA
2014-07-08 00:00:00,780000.0,2.0,2.5,2560,2.0,0,5,1901,419 25th Ave E,Seattle,WA 98112,USA
2014-07-01 00:00:00,808000.0,4.0,2.25,2500,2.0,0,4,1987,14586 NE 58th St,Bellevue,WA 98007,USA
2014-06-25 00:00:00,594000.0,4.0,2.75,2720,2.0,0,3,2005,8827 NE 148th Pl,Kenmore,WA 98028,USA
2014-07-02 00:00:00,540000.0,3.0,2.25,1320,2.0,0,3,1994,3404 E Cherry St,Seattle,WA 98122,USA
2014-06-25 00:00:00,450000.0,2.0,1.0,1380,1.0,0,4,1931,9024 5th Ave NE,Seattle,WA 98115,USA
2014-05-22 00:00:00,259000.0,3.0,2.5,1550,2.0,0,3,2011,1506 51st St NE,Auburn,WA 98002,USA
2014-05-22 00:00:00,342246.428571,4.0,2.5,1980,2.0,0,3,1988,3002 SW 349th Pl,Federal Way,WA 98023,USA
2014-06-23 00:00:00,235000.0,3.0,1.0,1170,1.0,0,4,1968,766 Union Ave NE,Renton,WA 98059,USA
2014-05-15 00:00:00,525000.0,3.0,2.5,2700,2.0,0,3,1991,12415 NE 160th St,Woodinville,WA 98072,USA
2014-06-06 00:00:00,539000.0,3.0,2.0,2260,1.0,0,3,1985,21132 NE 42nd St,Sammamish,WA 98074,USA
2014-06-27 00:00:00,255000.0,3.0,2.5,1720,2.0,0,3,1998,5130 Francis Ct SE,Auburn,WA 98092,USA
2014-05-13 00:00:00,665000.0,3.0,2.0,1940,1.5,0,5,1944,324 NW 48th St,Seattle,WA 98107,USA
2014-06-13 00:00:00,589000.0,4.0,3.0,2440,2.0,0,5,1961,11611 106th Ave NE,Kirkland,WA 98034,USA
2014-06-26 00:00:00,460000.0,4.0,2.5,2550,1.0,0,4,1961,19259-19499 40th Pl NE,Lake Forest Park,WA 98155,USA
2014-06-04 00:00:00,2400000.0,5.0,3.25,3410,2.0,0,3,1912,309 W Prospect St,Seattle,WA 98119,USA
2014-05-22 00:00:00,295000.0,4.0,2.0,980,1.0,0,5,1978,17026 426th Ave SE,North Bend,WA 98045,USA
2014-06-19 00:00:00,248000.0,4.0,2.0,2080,1.0,0,3,1950,6105 S 124th St,Seattle,WA 98178,USA
2014-05-15 00:00:00,335000.0,3.0,2.25,2150,2.0,0,3,1991,4446 S 160th St,Tukwila,WA 98188,USA
2014-07-02 00:00:00,720000.0,4.0,3.0,3550,1.5,0,4,1990,17325 102nd Ave NE,Bothell,WA 98011,USA
2014-06-19 00:00:00,899000.0,4.0,2.25,2370,1.0,0,3,1959,2411 NW Blue Ridge Dr,Seattle,WA 98177,USA
2014-06-11 00:00:00,599000.0,4.0,2.5,2790,2.0,0,3,1989,18905 240th Ave NE,Woodinville,WA 98077,USA
2014-06-23 00:00:00,502000.0,6.0,2.5,2890,1.0,0,3,1977,2413 171 Ave SE,Bellevue,WA 98008,USA
2014-05-27 00:00:00,732000.0,3.0,2.5,2330,2.0,0,3,2004,6123 37th Ave NW,Seattle,WA 98107,USA
2014-05-12 00:00:00,505000.0,4.0,1.75,1940,1.0,0,5,1922,414 14th Ave,Seattle,WA 98122,USA
2014-07-10 00:00:00,600000.0,2.0,2.5,2410,1.0,0,4,1912,31600-31726 SE Issaquah-Fall City Rd,Fall City,WA 98024,USA
2014-06-11 00:00:00,371500.0,3.0,2.0,1370,1.0,0,5,1964,2320 N 161st St,Shoreline,WA 98133,USA
2014-06-13 00:00:00,459950.0,3.0,1.75,1850,1.0,0,5,1919,2221 SW 154th St,Burien,WA 98166,USA
2014-06-11 00:00:00,514000.0,3.0,1.75,1720,1.0,0,3,1986,4052 SW Myrtle St,Seattle,WA 98136,USA
2014-06-04 00:00:00,785000.0,3.0,1.75,1670,1.0,0,5,1961,3764 79th Ave SE,Mercer Island,WA 98040,USA
2014-07-03 00:00:00,474000.0,3.0,1.75,1530,2.0,0,3,1978,10828 157th Ave NE,Redmond,WA 98052,USA
2014-07-07 00:00:00,500000.0,3.0,2.5,1720,2.0,0,3,2011,14020 Meridian Ave N,Seattle,WA 98133,USA
2014-05-19 00:00:00,572500.0,3.0,2.25,2030,1.0,0,4,1984,13322 SE 77th Ct,Newcastle,WA 98059,USA
2014-06-16 00:00:00,499000.0,3.0,1.75,1750,1.0,0,4,1968,16618 NE 91st St,Redmond,WA 98052,USA
2014-06-11 00:00:00,200000.0,2.0,1.0,700,1.0,0,5,1953,751 Redmond Ave NE,Renton,WA 98056,USA
2014-05-27 00:00:00,830000.0,4.0,2.5,1850,1.0,0,3,1978,5022 Private Rd,Redmond,WA 98052,USA
2014-06-18 00:00:00,975000.0,4.0,2.5,4270,1.0,0,3,1991,21502 NE 103rd St,Redmond,WA 98053,USA
2014-06-23 00:00:00,345950.0,3.0,2.5,2110,2.0,0,3,1989,14150-14198 SE 238th Ln,Kent,WA 98042,USA
2014-05-29 00:00:00,525000.0,5.0,2.5,2630,2.0,0,3,2003,27831 NE 153rd Pl,Duvall,WA 98019,USA
2014-07-08 00:00:00,396166.666667,3.0,1.75,1880,1.0,0,4,1945,3529 SW Webster St,Seattle,WA 98126,USA
2014-06-06 00:00:00,660000.0,3.0,1.75,1980,1.5,0,4,1926,6040 27th Ave NE,Seattle,WA 98115,USA
2014-05-23 00:00:00,218000.0,3.0,1.0,960,1.0,0,5,1982,506 Harmony Ln,Enumclaw,WA 98022,USA
2014-05-12 00:00:00,885000.0,4.0,2.5,2830,2.0,0,3,1995,3503 NE 43rd St,Seattle,WA 98105,USA
2014-06-05 00:00:00,390000.0,3.0,2.0,1463,3.0,0,3,2003,7538 Roosevelt Way NE,Seattle,WA 98115,USA
2014-05-16 00:00:00,252700.0,2.0,1.5,1070,1.0,0,3,1985,13105 SE 277th Pl,Kent,WA 98030,USA
2014-06-26 00:00:00,815000.0,4.0,2.75,2620,1.0,0,4,1949,3311 NW 75th St,Seattle,WA 98117,USA
2014-06-27 00:00:00,350000.0,5.0,1.75,2330,1.0,0,4,1968,13826 SE 141st St,Renton,WA 98059,USA
2014-06-10 00:00:00,475000.0,2.0,1.75,1490,1.0,0,3,1983,5050-5132 Foster Ave SE,Auburn,WA 98092,USA
2014-06-04 00:00:00,250000.0,4.0,2.0,2120,1.5,0,4,1960,2006 S 257th St,Des Moines,WA 98198,USA
2014-06-30 00:00:00,765000.0,5.0,3.0,2870,1.0,0,3,1964,4520 Sunnyside Ave N,Seattle,WA 98103,USA
2014-07-03 00:00:00,835000.0,4.0,4.25,4930,2.0,0,3,2005,32805 145th Pl SE,Auburn,WA 98092,USA
2014-06-05 00:00:00,269000.0,3.0,1.0,1690,1.0,0,3,1967,12035-12225 61st Ave S,Seattle,WA 98178,USA
2014-06-12 00:00:00,1325000.0,5.0,2.25,3200,1.0,0,3,1965,2154-2398 94th Ave NE,Clyde Hill,WA 98004,USA
2014-06-23 00:00:00,800000.0,4.0,3.0,3520,1.0,0,3,1954,301 NW 54th St,Seattle,WA 98107,USA
2014-06-18 00:00:00,180000.0,3.0,2.25,1990,2.0,0,3,1967,24433 14th Ave S,Des Moines,WA 98198,USA
2014-05-29 00:00:00,485000.0,4.0,1.0,1600,1.5,0,4,1916,1215 N 50th St,Seattle,WA 98103,USA
2014-06-09 00:00:00,568000.0,3.0,1.75,2050,1.0,0,4,1977,5404-5410 Beach Dr SW,Seattle,WA 98136,USA
2014-06-16 00:00:00,309212.0,3.0,1.75,1150,1.0,0,3,1979,42511 SE 175th Pl,North Bend,WA 98045,USA
2014-07-08 00:00:00,182805.0,3.0,1.0,1040,1.0,0,4,1958,1028 SW 307th St,Federal Way,WA 98023,USA
2014-05-19 00:00:00,215000.0,3.0,1.0,970,1.0,0,4,1970,11428 SE 225th St,Kent,WA 98031,USA
2014-06-26 00:00:00,230000.0,3.0,1.0,1060,1.0,0,4,1956,17736 41st Ave S,SeaTac,WA 98188,USA
2014-05-14 00:00:00,607500.0,5.0,1.75,2220,1.5,0,3,1923,3047 21st Ave W,Seattle,WA 98199,USA
2014-05-27 00:00:00,529000.0,3.0,1.0,1210,1.5,0,4,1924,6015 5th Ave NW,Seattle,WA 98107,USA
2014-06-23 00:00:00,449500.0,3.0,2.25,1780,1.0,0,3,1972,9413 NE 137th St,Kirkland,WA 98034,USA
2014-06-12 00:00:00,561000.0,3.0,2.25,1710,2.0,0,3,2004,2037 Larchmount Dr NE,Issaquah,WA 98029,USA
2014-06-27 00:00:00,500000.0,4.0,1.0,1440,1.5,0,3,1906,3006 NW 60th St,Seattle,WA 98107,USA
2014-07-08 00:00:00,250000.0,3.0,1.75,1140,1.0,0,4,1983,1705 Douglas Ct,Milton,WA 98354,USA
2014-05-14 00:00:00,337500.0,5.0,2.0,1700,1.0,0,3,1956,6000-6048 22nd Ave S,Seattle,WA 98108,USA
2014-06-15 00:00:00,650000.0,3.0,1.75,2140,1.0,0,3,1953,1411 112th Ave NE,Bellevue,WA 98004,USA
2014-05-28 00:00:00,510250.0,3.0,1.75,1400,1.0,0,3,1951,8520 19th Ave NW,Seattle,WA 98117,USA
2014-05-20 00:00:00,243000.0,2.0,1.0,1770,1.5,0,4,1943,8040 S 118th St,Seattle,WA 98178,USA
2014-06-26 00:00:00,240000.0,4.0,1.0,1200,1.5,0,3,1933,10720 Stone Ave N,Seattle,WA 98133,USA
2014-06-05 00:00:00,385000.0,3.0,2.25,1710,1.0,0,3,1978,19215 58th Ave NE,Kenmore,WA 98028,USA
2014-05-13 00:00:00,450000.0,3.0,2.25,2450,1.0,0,4,1978,17081-17183 SE Wax Rd,Covington,WA 98042,USA
2014-05-15 00:00:00,395300.0,3.0,1.5,1120,1.0,0,3,1955,1323 145th Ave SE,Bellevue,WA 98007,USA
2014-06-01 00:00:00,84350.0,4.0,2.0,2630,2.0,0,4,1953,9033 NE 32nd St,Yarrow Point,WA 98004,USA
2014-07-02 00:00:00,1075000.0,3.0,2.5,3280,1.0,0,3,1970,3842 NE 92nd St,Seattle,WA 98115,USA
2014-05-12 00:00:00,910000.0,3.0,2.0,2700,1.0,0,4,1962,124 NE 61st St,Seattle,WA 98115,USA
2014-07-03 00:00:00,1150000.0,5.0,2.5,3580,2.0,0,3,2000,409 20th Ave,Kirkland,WA 98033,USA
2014-06-23 00:00:00,735000.0,4.0,2.25,2270,1.0,0,5,1954,3613 40th Ave W,Seattle,WA 98199,USA
2014-06-27 00:00:00,725000.0,3.0,2.5,3580,1.5,0,3,1990,23115 SE 222nd St,Maple Valley,WA 98038,USA
2014-06-02 00:00:00,492000.0,3.0,1.75,2770,1.0,0,4,1978,15017 253rd Ave SE,Issaquah,WA 98027,USA
2014-06-17 00:00:00,554000.0,4.0,1.0,1120,1.5,0,3,1946,1212 NW 105th St,Seattle,WA 98177,USA
2014-05-23 00:00:00,335000.0,4.0,2.5,1750,1.0,0,4,1983,15216 SE 176th Pl,Renton,WA 98058,USA
2014-07-09 00:00:00,415000.0,4.0,1.5,1840,1.5,0,4,1950,18820 1st Ave NW,Shoreline,WA 98177,USA
2014-07-09 00:00:00,468000.0,4.0,2.5,2100,1.0,0,4,1976,14634 128th Ave NE,Woodinville,WA 98072,USA
2014-07-01 00:00:00,729032.0,4.0,2.5,2840,1.0,0,4,1977,3200 130th Ave NE,Bellevue,WA 98005,USA
2014-06-09 00:00:00,743700.0,4.0,2.5,2610,2.0,0,3,1988,21306 NE 69th Ct,Redmond,WA 98053,USA
2014-06-02 00:00:00,345000.0,3.0,1.75,1990,1.0,0,3,1963,10238 65th Ave S,Seattle,WA 98178,USA
2014-06-11 00:00:00,545000.0,3.0,2.5,2180,1.0,0,4,1979,1801 193rd Ave SE,Sammamish,WA 98075,USA
2014-07-09 00:00:00,463000.0,4.0,2.5,1980,2.0,0,4,1974,12812 130th Ct NE,Kirkland,WA 98034,USA
2014-05-28 00:00:00,460000.0,4.0,3.0,2230,2.0,0,3,1991,27209 110th Ave SE,Kent,WA 98030,USA
2014-05-15 00:00:00,204700.0,4.0,2.0,1670,1.0,0,3,1967,29031 40th Ave S,Auburn,WA 98001,USA
2014-06-30 00:00:00,435000.0,4.0,2.0,1880,1.0,0,3,1904,1101 23rd Ave S,Seattle,WA 98144,USA
2014-06-16 00:00:00,862000.0,4.0,2.5,3190,2.0,0,3,1990,12623 198th Dr NE,Woodinville,WA 98077,USA
2014-05-16 00:00:00,433000.0,4.0,2.5,2280,2.0,0,4,2001,2207 Kennewick Pl NE,Renton,WA 98056,USA
2014-06-26 00:00:00,460000.0,3.0,2.5,1730,1.0,0,3,1969,9037 NE 132nd Pl,Kirkland,WA 98034,USA
2014-05-15 00:00:00,640000.0,4.0,2.0,2560,1.0,0,4,1947,8600-8698 30th Ave NE,Seattle,WA 98115,USA
2014-05-29 00:00:00,267500.0,3.0,1.75,1590,1.0,0,3,1957,17904 Military Rd S,SeaTac,WA 98188,USA
2014-06-20 00:00:00,337000.0,4.0,3.0,2240,2.0,0,3,1992,14532-14536 31st Ave NE,Shoreline,WA 98155,USA
2014-05-23 00:00:00,467100.0,3.0,1.75,1620,1.0,0,3,1973,6605-6609 141st Pl NE,Redmond,WA 98052,USA
2014-07-01 00:00:00,535000.0,4.0,1.75,1420,1.5,0,4,1945,3027 NW 67th St,Seattle,WA 98117,USA
2014-06-20 00:00:00,448000.0,4.0,2.5,2510,2.0,0,3,2006,27498 254th Pl SE,Maple Valley,WA 98038,USA
2014-07-07 00:00:00,229500.0,3.0,1.0,1230,1.0,0,4,1967,1605 21st St NE,Auburn,WA 98002,USA
2014-05-19 00:00:00,411000.0,4.0,2.75,2500,2.0,0,3,1966,8309 36th Ave S,Seattle,WA 98118,USA
2014-06-03 00:00:00,847000.0,5.0,1.0,2550,2.5,0,4,1905,805 30th Ave,Seattle,WA 98122,USA
2014-06-25 00:00:00,1229000.0,4.0,3.5,3770,2.0,0,3,1989,14203 NE 40th Pl,Bellevue,WA 98007,USA
2014-06-05 00:00:00,592105.714286,3.0,2.5,1640,2.0,0,3,1992,3040 273rd Ave NE,Redmond,WA 98053,USA
2014-06-26 00:00:00,1050000.0,4.0,3.5,3450,2.0,0,3,2007,4564 162nd Ln SE,Bellevue,WA 98006,USA
2014-06-23 00:00:00,300000.0,4.0,2.5,2620,2.0,0,3,2008,17001 SE 263rd St,Covington,WA 98042,USA
2014-06-10 00:00:00,250000.0,3.0,1.75,1590,1.0,0,3,1984,12033 SE 223rd Dr,Kent,WA 98031,USA
2014-06-13 00:00:00,485000.0,3.0,2.5,1580,2.0,0,3,1985,24025 SE 42nd St,Issaquah,WA 98029,USA
2014-05-30 00:00:00,750000.0,4.0,2.75,2600,1.0,0,3,1976,6820 39th Ave NE,Seattle,WA 98115,USA
2014-06-27 00:00:00,459000.0,4.0,3.0,2530,2.0,0,3,2013,111 S 192nd St,Burien,WA 98148,USA
2014-06-11 00:00:00,657500.0,4.0,2.75,4140,2.0,0,3,2002,32927 143rd Ct SE,Auburn,WA 98092,USA
2014-06-03 00:00:00,285000.0,3.0,1.75,2880,1.0,0,3,1958,4071 S 128th St,Tukwila,WA 98168,USA
2014-05-23 00:00:00,416000.0,3.0,1.5,1110,1.0,0,4,1963,14222 NE 80th Pl,Redmond,WA 98052,USA
2014-06-16 00:00:00,375000.0,4.0,2.0,1240,1.0,0,3,1908,549 27th Ave,Seattle,WA 98122,USA
2014-05-22 00:00:00,940000.0,4.0,2.75,2080,1.5,0,3,1912,6042 Sycamore Ave NW,Seattle,WA 98107,USA
2014-05-12 00:00:00,947500.0,3.0,2.75,2980,1.5,1,5,1917,Indian Trail,Burien,WA 98166,USA
2014-05-12 00:00:00,630000.0,4.0,2.0,1770,2.0,0,5,1911,3219 34th Ave W,Seattle,WA 98199,USA
2014-05-16 00:00:00,730100.0,4.0,2.5,3120,2.0,0,3,2003,120 Mt Si Pl NW,Issaquah,WA 98027,USA
2014-06-06 00:00:00,405000.0,2.0,2.0,1405,2.0,0,3,2007,1111 29th Ave,Seattle,WA 98122,USA
2014-05-28 00:00:00,875000.0,3.0,2.75,2280,1.0,0,5,1917,1829 N 55th St,Seattle,WA 98103,USA
2014-06-02 00:00:00,525000.0,4.0,2.5,2910,2.0,0,3,2006,25480 SE 275th Pl,Maple Valley,WA 98038,USA
2014-06-11 00:00:00,650000.0,2.0,1.0,1030,1.0,0,5,1928,1923 46th Ave SW,Seattle,WA 98116,USA
2014-06-19 00:00:00,850000.0,2.0,1.75,1590,1.5,0,3,1927,2505 42nd Ave W,Seattle,WA 98199,USA
2014-07-01 00:00:00,500000.0,2.0,1.0,950,1.0,0,3,1926,4024 Phinney Ave N,Seattle,WA 98103,USA
2014-06-26 00:00:00,1145000.0,3.0,2.5,2490,2.0,0,5,1918,2407 4th Ave N,Seattle,WA 98109,USA
2014-06-26 00:00:00,270000.0,2.0,1.0,1780,1.0,0,4,1954,36816 55th Ave S,Auburn,WA 98001,USA
2014-06-11 00:00:00,381000.0,3.0,1.5,1460,1.0,0,3,1954,16044 33rd Ave NE,Lake Forest Park,WA 98155,USA
2014-07-07 00:00:00,443000.0,5.0,1.75,1650,1.5,0,3,1902,814 20th Ave S,Seattle,WA 98144,USA
2014-06-20 00:00:00,329950.0,3.0,2.5,1820,2.0,0,3,1983,1142 S 23rd St,Renton,WA 98055,USA
2014-05-13 00:00:00,225000.0,3.0,1.0,1040,1.0,0,3,1947,12446 21st Ave S,Seattle,WA 98168,USA
2014-06-20 00:00:00,725000.0,4.0,3.25,3940,2.0,0,3,2000,17161 SE 100th St,Renton,WA 98059,USA
2014-06-13 00:00:00,304000.0,3.0,1.0,1280,1.5,0,4,1947,16225 10th Ave NE,Shoreline,WA 98155,USA
2014-06-03 00:00:00,440000.0,3.0,2.25,1680,2.0,0,4,1989,43105 SE 149th St,North Bend,WA 98045,USA
2014-06-26 00:00:00,660000.0,3.0,1.0,1210,1.0,0,3,1955,12016 SE 42nd St,Bellevue,WA 98006,USA
2014-06-03 00:00:00,850000.0,3.0,1.75,1370,1.0,0,5,1911,2015 42nd Ave E,Seattle,WA 98112,USA
2014-05-19 00:00:00,810000.0,4.0,2.5,3480,2.0,0,3,1988,17822 NE 154th St,Woodinville,WA 98072,USA
2014-06-19 00:00:00,405000.0,2.0,1.0,1260,1.0,0,4,1947,9532 Phinney Ave N,Seattle,WA 98103,USA
2014-05-29 00:00:00,308830.769231,2.0,1.0,810,1.0,0,3,1919,4611 51st Ave S,Seattle,WA 98118,USA
2014-05-28 00:00:00,820000.0,3.0,2.5,2510,2.0,0,3,1995,6736 40th Ave SW,Seattle,WA 98136,USA
2014-06-03 00:00:00,785200.0,3.0,2.25,1840,1.5,0,5,1910,3110 E Jefferson St,Seattle,WA 98122,USA
2014-06-05 00:00:00,630000.0,4.0,3.75,4610,1.0,0,4,1980,25510 SE 159th St,Issaquah,WA 98027,USA
2014-06-20 00:00:00,245000.0,1.0,0.75,380,1.0,0,3,1963,13602 8th Ave S,Burien,WA 98168,USA
2014-06-14 00:00:00,330000.0,3.0,1.75,1430,1.0,0,3,1950,2704 NE 144th St,Seattle,WA 98125,USA
2014-05-19 00:00:00,141800.0,2.0,1.0,930,1.0,0,4,1942,821 Dayton Ave NE,Renton,WA 98056,USA
2014-06-05 00:00:00,795000.0,4.0,2.25,2070,1.0,0,4,1967,4707 88th Ave SE,Mercer Island,WA 98040,USA
2014-05-16 00:00:00,1270000.0,4.0,3.0,5520,2.0,0,3,2008,4468 158th Ave SE,Bellevue,WA 98006,USA
2014-05-12 00:00:00,410000.0,3.0,2.25,2200,2.0,0,3,1987,21709 SE 255th Pl,Maple Valley,WA 98038,USA
2014-05-29 00:00:00,389000.0,2.0,1.0,910,1.0,0,3,1952,2043 NE 98th St,Seattle,WA 98115,USA
2014-05-14 00:00:00,339950.0,3.0,1.0,1050,1.5,0,4,1906,1807 17th Ave S,Seattle,WA 98144,USA
2014-07-01 00:00:00,850000.0,4.0,3.25,4350,1.0,0,3,2006,6407 282nd Ave SE,Issaquah,WA 98027,USA
2014-05-29 00:00:00,400000.0,4.0,2.0,1670,1.0,0,3,1955,7221 NE 156th St,Kenmore,WA 98028,USA
2014-06-12 00:00:00,0.0,4.0,1.0,2080,1.5,0,5,1926,6506 40th Ave SW,Seattle,WA 98136,USA
